t,s,h,p_you,p_opp,WinProb,BestAction
4,-43,0,1,1,0.0,NP
4,-43,1,0,0,0.0,NP
4,-43,1,0,1,0.0,NP
4,-43,1,1,0,0.0,NP
4,-43,1,1,1,0.0,NP
4,-42,0,0,0,0.0,NP
4,-42,0,0,1,0.0,NP
4,-42,0,1,0,0.0,NP
4,-42,0,1,1,0.0,NP
4,-42,1,0,0,0.0,NP
4,-42,1,0,1,0.0,NP
4,-42,1,1,0,0.0,NP
4,-42,1,1,1,0.0,NP
4,-41,0,0,0,0.0,NP
4,-41,0,0,1,0.0,NP
4,-41,0,1,0,0.0,NP
4,-41,0,1,1,0.0,NP
4,-41,1,0,0,0.0,NP
4,-41,1,0,1,0.0,NP
4,-41,1,1,0,0.0,NP
4,-41,1,1,1,0.0,NP
4,-40,0,0,0,0.0,NP
4,-40,0,0,1,0.0,NP
4,-40,0,1,0,0.0,NP
4,-40,0,1,1,0.0,NP
4,-40,1,0,0,0.0,NP
4,-40,1,0,1,0.0,NP
4,-40,1,1,0,0.0,NP
4,-40,1,1,1,0.0,NP
4,-39,0,0,0,0.0,NP
4,-39,0,0,1,0.0,NP
4,-39,0,1,0,0.0,NP
4,-39,0,1,1,0.0,NP
4,-39,1,0,0,0.0,NP
4,-39,1,0,1,0.0,NP
4,-39,1,1,0,0.0,NP
4,-39,1,1,1,0.0,NP
4,-38,0,0,0,0.0,NP
4,-38,0,0,1,0.0,NP
4,-38,0,1,0,0.0,NP
4,-38,0,1,1,0.0,NP
4,-38,1,0,0,0.0,NP
4,-38,1,0,1,0.0,NP
4,-38,1,1,0,0.0,NP
4,-38,1,1,1,0.0,NP
4,-37,0,0,0,0.0,NP
4,-37,0,0,1,0.0,NP
4,-37,0,1,0,0.0,NP
4,-37,0,1,1,0.0,NP
4,-37,1,0,0,0.0,NP
4,-37,1,0,1,0.0,NP
4,-37,1,1,0,0.0,NP
4,-37,1,1,1,0.0,NP
4,-36,0,0,0,0.0,NP
4,-36,0,0,1,0.0,NP
4,-36,0,1,0,0.0,NP
4,-36,0,1,1,0.0,NP
4,-36,1,0,0,0.0,NP
4,-36,1,0,1,0.0,NP
4,-36,1,1,0,0.0,NP
4,-36,1,1,1,0.0,NP
4,-35,0,0,0,0.0,NP
4,-35,0,0,1,0.0,NP
4,-35,0,1,0,0.0,NP
4,-35,0,1,1,0.0,NP
4,-35,1,0,0,0.0,NP
4,-35,1,0,1,0.0,NP
4,-35,1,1,0,0.0,NP
4,-35,1,1,1,0.0,NP
4,-34,0,0,0,0.0,NP
4,-34,0,0,1,0.0,NP
4,-34,0,1,0,0.0,NP
4,-34,0,1,1,0.0,NP
4,-34,1,0,0,0.0,NP
4,-34,1,0,1,0.0,NP
4,-34,1,1,0,0.0,NP
4,-34,1,1,1,0.0,NP
4,-33,0,0,0,0.0,NP
4,-33,0,0,1,0.0,NP
4,-33,0,1,0,0.0,NP
4,-33,0,1,1,0.0,NP
4,-33,1,0,0,0.0,NP
4,-33,1,0,1,0.0,NP
4,-33,1,1,0,0.0,NP
4,-33,1,1,1,0.0,NP
4,-32,0,0,0,0.0,NP
4,-32,0,0,1,0.0,NP
4,-32,0,1,0,0.0,NP
4,-32,0,1,1,0.0,NP
4,-32,1,0,0,0.0,NP
4,-32,1,0,1,0.0,NP
4,-32,1,1,0,0.0,NP
4,-32,1,1,1,0.0,NP
4,-31,0,0,0,0.0,NP
4,-31,0,0,1,0.0,NP
4,-31,0,1,0,0.0,NP
4,-31,0,1,1,0.0,NP
4,-31,1,0,0,0.0,NP
4,-31,1,0,1,0.0,NP
4,-31,1,1,0,0.0,NP
4,-31,1,1,1,0.0,NP
4,-30,0,0,0,0.0,NP
4,-30,0,0,1,0.0,NP
4,-30,0,1,0,0.0,NP
4,-30,0,1,1,0.0,NP
4,-30,1,0,0,0.0,NP
4,-30,1,0,1,0.0,NP
4,-30,1,1,0,0.0,NP
4,-30,1,1,1,0.0,NP
4,-29,0,0,0,0.0,NP
4,-29,0,0,1,0.0,NP
4,-29,0,1,0,0.0,NP
4,-29,0,1,1,0.0,NP
4,-29,1,0,0,0.0,NP
4,-29,1,0,1,0.0,NP
4,-29,1,1,0,0.0,NP
4,-29,1,1,1,0.0,NP
4,-28,0,0,0,0.0,NP
4,-28,0,0,1,0.0,NP
4,-28,0,1,0,0.0,NP
4,-28,0,1,1,0.0,NP
4,-28,1,0,0,0.0,NP
4,-28,1,0,1,0.0,NP
4,-28,1,1,0,0.0,NP
4,-28,1,1,1,0.0,NP
4,-27,0,0,0,0.0,NP
4,-27,0,0,1,0.0,NP
4,-27,0,1,0,0.0,NP
4,-27,0,1,1,0.0,NP
4,-27,1,0,0,0.0,NP
4,-27,1,0,1,0.0,NP
4,-27,1,1,0,0.0,NP
4,-27,1,1,1,0.0,NP
4,-26,0,0,0,0.0,NP
4,-26,0,0,1,0.0,NP
4,-26,0,1,0,0.0,NP
4,-26,0,1,1,0.0,NP
4,-26,1,0,0,0.0,NP
4,-26,1,0,1,0.0,NP
4,-26,1,1,0,0.0,NP
4,-26,1,1,1,0.0,NP
4,-25,0,0,0,0.0,NP
4,-25,0,0,1,0.0,NP
4,-25,0,1,0,0.0,NP
4,-25,0,1,1,0.0,NP
4,-25,1,0,0,0.0,NP
4,-25,1,0,1,0.0,NP
4,-25,1,1,0,0.0,NP
4,-25,1,1,1,0.0,NP
4,-24,0,0,0,0.0,NP
4,-24,0,0,1,0.0,NP
4,-24,0,1,0,0.0,NP
4,-24,0,1,1,0.0,NP
4,-24,1,0,0,0.0,NP
4,-24,1,0,1,0.0,NP
4,-24,1,1,0,0.0,NP
4,-24,1,1,1,0.0,NP
4,-23,0,0,0,0.0,NP
4,-23,0,0,1,0.0,NP
4,-23,0,1,0,0.0,NP
4,-23,0,1,1,0.0,NP
4,-23,1,0,0,0.0,NP
4,-23,1,0,1,0.0,NP
4,-23,1,1,0,0.0,NP
4,-23,1,1,1,0.0,NP
4,-22,0,0,0,0.0,NP
4,-22,0,0,1,0.0,NP
4,-22,0,1,0,0.0,NP
4,-22,0,1,1,0.0,NP
4,-22,1,0,0,0.0,NP
4,-22,1,0,1,0.0,NP
4,-22,1,1,0,0.0,NP
4,-22,1,1,1,0.0,NP
4,-21,0,0,0,0.0,NP
4,-21,0,0,1,0.0,NP
4,-21,0,1,0,0.0,NP
4,-21,0,1,1,0.0,NP
4,-21,1,0,0,0.0,NP
4,-21,1,0,1,0.0,NP
4,-21,1,1,0,0.0,PP
4,-21,1,1,1,0.0,NP
4,-20,0,0,0,0.0,NP
4,-20,0,0,1,0.0,NP
4,-20,0,1,0,0.0,NP
4,-20,0,1,1,0.0,NP
4,-20,1,0,0,0.0,NP
4,-20,1,0,1,0.0,NP
4,-20,1,1,0,0.0,PP
4,-20,1,1,1,0.0,PP
4,-19,0,0,0,0.0,NP
4,-19,0,0,1,0.0,NP
4,-19,0,1,0,0.0,NP
4,-19,0,1,1,0.0,NP
4,-19,1,0,0,0.0,NP
4,-19,1,0,1,0.0,NP
4,-19,1,1,0,0.0,PP
4,-19,1,1,1,0.0,PP
4,-18,0,0,0,0.0,NP
4,-18,0,0,1,0.0,PP
4,-18,0,1,0,0.0,NP
4,-18,0,1,1,0.0,PP
4,-18,1,0,0,0.0,NP
4,-18,1,0,1,0.0,NP
4,-18,1,1,0,0.0,PP
4,-18,1,1,1,0.0,PP
4,-17,0,0,0,0.0,NP
4,-17,0,0,1,0.0,PP
4,-17,0,1,0,0.0,NP
4,-17,0,1,1,0.0,PP
4,-17,1,0,0,0.0,NP
4,-17,1,0,1,0.0,NP
4,-17,1,1,0,0.0,PP
4,-17,1,1,1,0.0,PP
4,-16,0,0,0,0.0,NP
4,-16,0,0,1,0.0,NP
4,-16,0,1,0,0.0,NP
4,-16,0,1,1,0.0,NP
4,-16,1,0,0,0.0,NP
4,-16,1,0,1,0.0,NP
4,-16,1,1,0,0.0,PP
4,-16,1,1,1,0.0,PP
4,-15,0,0,0,0.0,NP
4,-15,0,0,1,0.0,NP
4,-15,0,1,0,0.0,NP
4,-15,0,1,1,0.0,NP
4,-15,1,0,0,0.0,NP
4,-15,1,0,1,0.0,NP
4,-15,1,1,0,0.0,PP
4,-15,1,1,1,0.0,PP
4,-14,0,0,0,0.0,NP
4,-14,0,0,1,0.0,PP
4,-14,0,1,0,0.0,NP
4,-14,0,1,1,0.0,PP
4,-14,1,0,0,0.0,NP
4,-14,1,0,1,0.0,NP
4,-14,1,1,0,0.0,PP
4,-14,1,1,1,0.0,PP
4,-13,0,0,0,0.0,NP
4,-13,0,0,1,0.0,NP
4,-13,0,1,0,0.0,NP
4,-13,0,1,1,0.0,PP
4,-13,1,0,0,0.0,NP
4,-13,1,0,1,0.0,NP
4,-13,1,1,0,0.0,PP
4,-13,1,1,1,0.0,PP
4,-12,0,0,0,0.0,NP
4,-12,0,0,1,0.0,NP
4,-12,0,1,0,0.0,NP
4,-12,0,1,1,0.0,NP
4,-12,1,0,0,0.0,NP
4,-12,1,0,1,0.0,NP
4,-12,1,1,0,0.0,PP
4,-12,1,1,1,0.0,PP
4,-11,0,0,0,0.0,NP
4,-11,0,0,1,0.0,NP
4,-11,0,1,0,0.0,NP
4,-11,0,1,1,0.0,PP
4,-11,1,0,0,0.0,NP
4,-11,1,0,1,0.0,NP
4,-11,1,1,0,0.0,PP
4,-11,1,1,1,0.0,PP
4,-10,0,0,0,0.0,NP
4,-10,0,0,1,0.0,PP
4,-10,0,1,0,0.0,NP
4,-10,0,1,1,0.0,NP
4,-10,1,0,0,0.0,NP
4,-10,1,0,1,0.0,NP
4,-10,1,1,0,0.001,PP
4,-10,1,1,1,0.0,PP
4,-9,0,0,0,0.0,NP
4,-9,0,0,1,0.0,NP
4,-9,0,1,0,0.0,NP
4,-9,0,1,1,0.0,PP
4,-9,1,0,0,0.001,NP
4,-9,1,0,1,0.001,NP
4,-9,1,1,0,0.002,PP
4,-9,1,1,1,0.001,PP
4,-8,0,0,0,0.001,NP
4,-8,0,0,1,0.001,PP
4,-8,0,1,0,0.001,NP
4,-8,0,1,1,0.001,NP
4,-8,1,0,0,0.004,NP
4,-8,1,0,1,0.003,NP
4,-8,1,1,0,0.005,PP
4,-8,1,1,1,0.004,PP
4,-7,0,0,0,0.003,NP
4,-7,0,0,1,0.002,NP
4,-7,0,1,0,0.004,NP
4,-7,0,1,1,0.003,NP
4,-7,1,0,0,0.01,NP
4,-7,1,0,1,0.008,NP
4,-7,1,1,0,0.014,PP
4,-7,1,1,1,0.011,PP
4,-6,0,0,0,0.009,NP
4,-6,0,0,1,0.007,PP
4,-6,0,1,0,0.012,NP
4,-6,0,1,1,0.009,NP
4,-6,1,0,0,0.025,NP
4,-6,1,0,1,0.019,NP
4,-6,1,1,0,0.034,PP
4,-6,1,1,1,0.026,PP
4,-5,0,0,0,0.023,NP
4,-5,0,0,1,0.017,PP
4,-5,0,1,0,0.029,NP
4,-5,0,1,1,0.022,NP
4,-5,1,0,0,0.054,NP
4,-5,1,0,1,0.042,NP
4,-5,1,1,0,0.07,PP
4,-5,1,1,1,0.055,PP
4,-4,0,0,0,0.051,NP
4,-4,0,0,1,0.04,PP
4,-4,0,1,0,0.065,NP
4,-4,0,1,1,0.051,PP
4,-4,1,0,0,0.106,NP
4,-4,1,0,1,0.084,NP
4,-4,1,1,0,0.132,PP
4,-4,1,1,1,0.106,PP
4,-3,0,0,0,0.102,NP
4,-3,0,0,1,0.081,PP
4,-3,0,1,0,0.126,NP
4,-3,0,1,1,0.102,PP
4,-3,1,0,0,0.186,NP
4,-3,1,0,1,0.153,NP
4,-3,1,1,0,0.224,PP
4,-3,1,1,1,0.185,PP
4,-2,0,0,0,0.182,NP
4,-2,0,0,1,0.149,PP
4,-2,0,1,0,0.218,NP
4,-2,0,1,1,0.182,PP
4,-2,1,0,0,0.297,NP
4,-2,1,0,1,0.251,NP
4,-2,1,1,0,0.344,PP
4,-2,1,1,1,0.294,PP
4,-1,0,0,0,0.29,NP
4,-1,0,0,1,0.247,PP
4,-1,0,1,0,0.339,NP
4,-1,0,1,1,0.292,PP
4,-1,1,0,0,0.428,NP
4,-1,1,0,1,0.374,NP
4,-1,1,1,0,0.481,PP
4,-1,1,1,1,0.425,PP
4,0,0,0,0,0.427,NP
4,0,0,0,1,0.376,PP
4,0,0,1,0,0.482,NP
4,0,0,1,1,0.43,PP
4,0,1,0,0,0.573,NP
4,0,1,0,1,0.518,NP
4,0,1,1,0,0.624,PP
4,0,1,1,1,0.57,PP
4,1,0,0,0,0.572,NP
4,1,0,0,1,0.519,PP
4,1,0,1,0,0.626,NP
4,1,0,1,1,0.575,PP
4,1,1,0,0,0.71,NP
4,1,1,0,1,0.661,NP
4,1,1,1,0,0.753,PP
4,1,1,1,1,0.708,PP
4,2,0,0,0,0.703,NP
4,2,0,0,1,0.656,PP
4,2,0,1,0,0.749,NP
4,2,0,1,1,0.706,PP
4,2,1,0,0,0.818,NP
4,2,1,0,1,0.782,NP
4,2,1,1,0,0.851,PP
4,2,1,1,1,0.818,PP
4,3,0,0,0,0.814,NP
4,3,0,0,1,0.776,PP
4,3,0,1,0,0.847,NP
4,3,0,1,1,0.815,PP
4,3,1,0,0,0.898,NP
4,3,1,0,1,0.874,NP
4,3,1,1,0,0.919,PP
4,3,1,1,1,0.898,PP
4,4,0,0,0,0.894,NP
4,4,0,0,1,0.868,PP
4,4,0,1,0,0.916,NP
4,4,0,1,1,0.894,PP
4,4,1,0,0,0.949,NP
4,4,1,0,1,0.935,NP
4,4,1,1,0,0.96,PP
4,4,1,1,1,0.949,PP
4,5,0,0,0,0.946,NP
4,5,0,0,1,0.93,PP
4,5,0,1,0,0.958,NP
4,5,0,1,1,0.945,PP
4,5,1,0,0,0.977,NP
4,5,1,0,1,0.971,NP
4,5,1,1,0,0.983,NP
4,5,1,1,1,0.978,NP
4,6,0,0,0,0.975,NP
4,6,0,0,1,0.966,PP
4,6,0,1,0,0.981,NP
4,6,0,1,1,0.974,PP
4,6,1,0,0,0.991,NP
4,6,1,0,1,0.988,NP
4,6,1,1,0,0.993,NP
4,6,1,1,1,0.991,NP
4,7,0,0,0,0.99,NP
4,7,0,0,1,0.986,PP
4,7,0,1,0,0.992,NP
4,7,0,1,1,0.989,PP
4,7,1,0,0,0.997,NP
4,7,1,0,1,0.996,NP
4,7,1,1,0,0.998,NP
4,7,1,1,1,0.997,NP
4,8,0,0,0,0.996,NP
4,8,0,0,1,0.995,PP
4,8,0,1,0,0.997,NP
4,8,0,1,1,0.996,PP
4,8,1,0,0,0.999,NP
4,8,1,0,1,0.999,NP
4,8,1,1,0,0.999,NP
4,8,1,1,1,0.999,NP
4,9,0,0,0,0.999,NP
4,9,0,0,1,0.998,PP
4,9,0,1,0,0.999,NP
4,9,0,1,1,0.999,PP
4,9,1,0,0,1.0,NP
4,9,1,0,1,1.0,NP
4,9,1,1,0,1.0,NP
4,9,1,1,1,1.0,NP
4,10,0,0,0,1.0,NP
4,10,0,0,1,0.999,PP
4,10,0,1,0,1.0,NP
4,10,0,1,1,1.0,PP
4,10,1,0,0,1.0,NP
4,10,1,0,1,1.0,NP
4,10,1,1,0,1.0,NP
4,10,1,1,1,1.0,PP
4,11,0,0,0,1.0,NP
4,11,0,0,1,1.0,PP
4,11,0,1,0,1.0,NP
4,11,0,1,1,1.0,PP
4,11,1,0,0,1.0,NP
4,11,1,0,1,1.0,NP
4,11,1,1,0,1.0,NP
4,11,1,1,1,1.0,NP
4,12,0,0,0,1.0,NP
4,12,0,0,1,1.0,PP
4,12,0,1,0,1.0,NP
4,12,0,1,1,1.0,PP
4,12,1,0,0,1.0,NP
4,12,1,0,1,1.0,NP
4,12,1,1,0,1.0,NP
4,12,1,1,1,1.0,NP
4,13,0,0,0,1.0,NP
4,13,0,0,1,1.0,PP
4,13,0,1,0,1.0,NP
4,13,0,1,1,1.0,PP
4,13,1,0,0,1.0,NP
4,13,1,0,1,1.0,NP
4,13,1,1,0,1.0,NP
4,13,1,1,1,1.0,PP
4,14,0,0,0,1.0,NP
4,14,0,0,1,1.0,PP
4,14,0,1,0,1.0,NP
4,14,0,1,1,1.0,PP
4,14,1,0,0,1.0,NP
4,14,1,0,1,1.0,NP
4,14,1,1,0,1.0,NP
4,14,1,1,1,1.0,PP
4,15,0,0,0,1.0,NP
4,15,0,0,1,1.0,PP
4,15,0,1,0,1.0,NP
4,15,0,1,1,1.0,PP
4,15,1,0,0,1.0,NP
4,15,1,0,1,1.0,NP
4,15,1,1,0,1.0,NP
4,15,1,1,1,1.0,PP
4,16,0,0,0,1.0,NP
4,16,0,0,1,1.0,PP
4,16,0,1,0,1.0,NP
4,16,0,1,1,1.0,PP
4,16,1,0,0,1.0,NP
4,16,1,0,1,1.0,NP
4,16,1,1,0,1.0,NP
4,16,1,1,1,1.0,NP
4,17,0,0,0,1.0,NP
4,17,0,0,1,1.0,PP
4,17,0,1,0,1.0,NP
4,17,0,1,1,1.0,PP
4,17,1,0,0,1.0,NP
4,17,1,0,1,1.0,NP
4,17,1,1,0,1.0,PP
4,17,1,1,1,1.0,PP
4,18,0,0,0,1.0,NP
4,18,0,0,1,1.0,PP
4,18,0,1,0,1.0,NP
4,18,0,1,1,1.0,PP
4,18,1,0,0,1.0,NP
4,18,1,0,1,1.0,NP
4,18,1,1,0,1.0,PP
4,18,1,1,1,1.0,PP
4,19,0,0,0,1.0,NP
4,19,0,0,1,1.0,PP
4,19,0,1,0,1.0,NP
4,19,0,1,1,1.0,PP
4,19,1,0,0,1.0,NP
4,19,1,0,1,1.0,NP
4,19,1,1,0,1.0,PP
4,19,1,1,1,1.0,PP
4,20,0,0,0,1.0,NP
4,20,0,0,1,1.0,PP
4,20,0,1,0,1.0,NP
4,20,0,1,1,1.0,PP
4,20,1,0,0,1.0,NP
4,20,1,0,1,1.0,NP
4,20,1,1,0,1.0,NP
4,20,1,1,1,1.0,NP
4,21,0,0,0,1.0,NP
4,21,0,0,1,1.0,PP
4,21,0,1,0,1.0,NP
4,21,0,1,1,1.0,NP
4,21,1,0,0,1.0,NP
4,21,1,0,1,1.0,NP
4,21,1,1,0,1.0,NP
4,21,1,1,1,1.0,NP
4,22,0,0,0,1.0,NP
4,22,0,0,1,1.0,NP
4,22,0,1,0,1.0,NP
4,22,0,1,1,1.0,NP
4,22,1,0,0,1.0,NP
4,22,1,0,1,1.0,NP
4,22,1,1,0,1.0,NP
4,22,1,1,1,1.0,NP
4,23,0,0,0,1.0,NP
4,23,0,0,1,1.0,NP
4,23,0,1,0,1.0,NP
4,23,0,1,1,1.0,NP
4,23,1,0,0,1.0,NP
4,23,1,0,1,1.0,NP
4,23,1,1,0,1.0,NP
4,23,1,1,1,1.0,NP
4,24,0,0,0,1.0,NP
4,24,0,0,1,1.0,NP
4,24,0,1,0,1.0,NP
4,24,0,1,1,1.0,NP
4,24,1,0,0,1.0,NP
4,24,1,0,1,1.0,NP
4,24,1,1,0,1.0,NP
4,24,1,1,1,1.0,NP
4,25,0,0,0,1.0,NP
4,25,0,0,1,1.0,NP
4,25,0,1,0,1.0,NP
4,25,0,1,1,1.0,NP
4,25,1,0,0,1.0,NP
4,25,1,0,1,1.0,NP
4,25,1,1,0,1.0,NP
4,25,1,1,1,1.0,NP
4,26,0,0,0,1.0,NP
4,26,0,0,1,1.0,NP
4,26,0,1,0,1.0,NP
4,26,0,1,1,1.0,NP
4,26,1,0,0,1.0,NP
4,26,1,0,1,1.0,NP
4,26,1,1,0,1.0,NP
4,26,1,1,1,1.0,NP
4,27,0,0,0,1.0,NP
4,27,0,0,1,1.0,NP
4,27,0,1,0,1.0,NP
4,27,0,1,1,1.0,NP
4,27,1,0,0,1.0,NP
4,27,1,0,1,1.0,NP
4,27,1,1,0,1.0,NP
4,27,1,1,1,1.0,NP
4,28,0,0,0,1.0,NP
4,28,0,0,1,1.0,NP
4,28,0,1,0,1.0,NP
4,28,0,1,1,1.0,NP
4,28,1,0,0,1.0,NP
4,28,1,0,1,1.0,NP
4,28,1,1,0,1.0,NP
4,28,1,1,1,1.0,NP
4,29,0,0,0,1.0,NP
4,29,0,0,1,1.0,NP
4,29,0,1,0,1.0,NP
4,29,0,1,1,1.0,NP
4,29,1,0,0,1.0,NP
4,29,1,0,1,1.0,NP
4,29,1,1,0,1.0,NP
4,29,1,1,1,1.0,NP
4,30,0,0,0,1.0,NP
4,30,0,0,1,1.0,NP
4,30,0,1,0,1.0,NP
4,30,0,1,1,1.0,NP
4,30,1,0,0,1.0,NP
4,30,1,0,1,1.0,NP
4,30,1,1,0,1.0,NP
4,30,1,1,1,1.0,NP
4,31,0,0,0,1.0,NP
4,31,0,0,1,1.0,NP
4,31,0,1,0,1.0,NP
4,31,0,1,1,1.0,NP
4,31,1,0,0,1.0,NP
4,31,1,0,1,1.0,NP
4,31,1,1,0,1.0,NP
4,31,1,1,1,1.0,NP
4,32,0,0,0,1.0,NP
4,32,0,0,1,1.0,NP
4,32,0,1,0,1.0,NP
4,32,0,1,1,1.0,NP
4,32,1,0,0,1.0,NP
4,32,1,0,1,1.0,NP
4,32,1,1,0,1.0,NP
4,32,1,1,1,1.0,NP
4,33,0,0,0,1.0,NP
4,33,0,0,1,1.0,NP
4,33,0,1,0,1.0,NP
4,33,0,1,1,1.0,NP
4,33,1,0,0,1.0,NP
4,33,1,0,1,1.0,NP
4,33,1,1,0,1.0,NP
4,33,1,1,1,1.0,NP
4,34,0,0,0,1.0,NP
4,34,0,0,1,1.0,NP
4,34,0,1,0,1.0,NP
4,34,0,1,1,1.0,NP
4,34,1,0,0,1.0,NP
4,34,1,0,1,1.0,NP
4,34,1,1,0,1.0,NP
4,34,1,1,1,1.0,NP
4,35,0,0,0,1.0,NP
4,35,0,0,1,1.0,NP
4,35,0,1,0,1.0,NP
4,35,0,1,1,1.0,NP
4,35,1,0,0,1.0,NP
4,35,1,0,1,1.0,NP
4,35,1,1,0,1.0,NP
4,35,1,1,1,1.0,NP
4,36,0,0,0,1.0,NP
4,36,0,0,1,1.0,NP
4,36,0,1,0,1.0,NP
4,36,0,1,1,1.0,NP
4,36,1,0,0,1.0,NP
4,36,1,0,1,1.0,NP
4,36,1,1,0,1.0,NP
4,36,1,1,1,1.0,NP
4,37,0,0,0,1.0,NP
4,37,0,0,1,1.0,NP
4,37,0,1,0,1.0,NP
4,37,0,1,1,1.0,NP
4,37,1,0,0,1.0,NP
4,37,1,0,1,1.0,NP
4,37,1,1,0,1.0,NP
4,37,1,1,1,1.0,NP
4,38,0,0,0,1.0,NP
4,38,0,0,1,1.0,NP
4,38,0,1,0,1.0,NP
4,38,0,1,1,1.0,NP
4,38,1,0,0,1.0,NP
4,38,1,0,1,1.0,NP
4,38,1,1,0,1.0,NP
4,38,1,1,1,1.0,NP
4,39,0,0,0,1.0,NP
4,39,0,0,1,1.0,NP
4,39,0,1,0,1.0,NP
4,39,0,1,1,1.0,NP
4,39,1,0,0,1.0,NP
4,39,1,0,1,1.0,NP
4,39,1,1,0,1.0,NP
4,39,1,1,1,1.0,NP
4,40,0,0,0,1.0,NP
4,40,0,0,1,1.0,NP
4,40,0,1,0,1.0,NP
4,40,0,1,1,1.0,NP
4,40,1,0,0,1.0,NP
4,40,1,0,1,1.0,NP
4,40,1,1,0,1.0,NP
4,40,1,1,1,1.0,NP
4,41,0,0,0,1.0,NP
4,41,0,0,1,1.0,NP
4,41,0,1,0,1.0,NP
4,41,0,1,1,1.0,NP
4,41,1,0,0,1.0,NP
4,41,1,0,1,1.0,NP
4,41,1,1,0,1.0,NP
4,41,1,1,1,1.0,NP
4,42,0,0,0,1.0,NP
4,42,0,0,1,1.0,NP
4,42,0,1,0,1.0,NP
4,42,0,1,1,1.0,NP
4,42,1,0,0,1.0,NP
4,42,1,0,1,1.0,NP
4,42,1,1,0,1.0,NP
4,42,1,1,1,1.0,NP
4,43,0,0,0,1.0,NP
4,43,0,0,1,1.0,NP
4,43,0,1,0,1.0,NP
4,43,0,1,1,1.0,NP
4,43,1,0,0,1.0,NP
4,43,1,0,1,1.0,NP
4,43,1,1,0,1.0,NP
4,43,1,1,1,1.0,NP
4,44,0,0,0,1.0,NP
4,44,0,0,1,1.0,NP
4,44,0,1,0,1.0,NP
4,44,0,1,1,1.0,NP
4,44,1,0,0,1.0,NP
4,44,1,0,1,1.0,NP
4,44,1,1,0,1.0,NP
4,44,1,1,1,1.0,NP
4,45,0,0,0,1.0,NP
4,45,0,0,1,1.0,NP
4,45,0,1,0,1.0,NP
4,45,0,1,1,1.0,NP
4,45,1,0,0,1.0,NP
4,45,1,0,1,1.0,NP
4,45,1,1,0,1.0,NP
4,45,1,1,1,1.0,NP
4,46,0,0,0,1.0,NP
4,46,0,0,1,1.0,NP
4,46,0,1,0,1.0,NP
4,46,0,1,1,1.0,NP
4,46,1,0,0,1.0,NP
4,46,1,0,1,1.0,NP
4,46,1,1,0,1.0,NP
4,46,1,1,1,1.0,NP
4,47,0,0,0,1.0,NP
4,47,0,0,1,1.0,NP
4,47,0,1,0,1.0,NP
4,47,0,1,1,1.0,NP
4,47,1,0,0,1.0,NP
4,47,1,0,1,1.0,NP
4,47,1,1,0,1.0,NP
4,47,1,1,1,1.0,NP
4,48,0,0,0,1.0,NP
4,48,0,0,1,1.0,NP
4,48,0,1,0,1.0,NP
4,48,0,1,1,1.0,NP
4,48,1,0,0,1.0,NP
4,48,1,0,1,1.0,NP
4,48,1,1,0,1.0,NP
4,48,1,1,1,1.0,NP
5,-48,0,0,0,0.0,NP
5,-48,0,0,1,0.0,NP
5,-48,0,1,0,0.0,NP
5,-48,0,1,1,0.0,NP
5,-48,1,0,0,0.0,NP
5,-48,1,0,1,0.0,NP
5,-48,1,1,0,0.0,NP
5,-48,1,1,1,0.0,NP
5,-47,0,0,0,0.0,NP
5,-47,0,0,1,0.0,NP
5,-47,0,1,0,0.0,NP
5,-47,0,1,1,0.0,NP
5,-47,1,0,0,0.0,NP
5,-47,1,0,1,0.0,NP
5,-47,1,1,0,0.0,NP
5,-47,1,1,1,0.0,NP
5,-46,0,0,0,0.0,NP
5,-46,0,0,1,0.0,NP
5,-46,0,1,0,0.0,NP
5,-46,0,1,1,0.0,NP
5,-46,1,0,0,0.0,NP
5,-46,1,0,1,0.0,NP
5,-46,1,1,0,0.0,NP
5,-46,1,1,1,0.0,NP
5,-45,0,0,0,0.0,NP
5,-45,0,0,1,0.0,NP
5,-45,0,1,0,0.0,NP
5,-45,0,1,1,0.0,NP
5,-45,1,0,0,0.0,NP
5,-45,1,0,1,0.0,NP
5,-45,1,1,0,0.0,NP
5,-45,1,1,1,0.0,NP
5,-44,0,0,0,0.0,NP
5,-44,0,0,1,0.0,NP
5,-44,0,1,0,0.0,NP
5,-44,0,1,1,0.0,NP
5,-44,1,0,0,0.0,NP
5,-44,1,0,1,0.0,NP
5,-44,1,1,0,0.0,NP
5,-44,1,1,1,0.0,NP
5,-43,0,0,0,0.0,NP
5,-43,0,0,1,0.0,NP
5,-43,0,1,0,0.0,NP
5,-43,0,1,1,0.0,NP
5,-43,1,0,0,0.0,NP
5,-43,1,0,1,0.0,NP
5,-43,1,1,0,0.0,NP
5,-43,1,1,1,0.0,NP
5,-42,0,0,0,0.0,NP
5,-42,0,0,1,0.0,NP
5,-42,0,1,0,0.0,NP
5,-42,0,1,1,0.0,NP
5,-42,1,0,0,0.0,NP
5,-42,1,0,1,0.0,NP
5,-42,1,1,0,0.0,NP
5,-42,1,1,1,0.0,NP
5,-41,0,0,0,0.0,NP
5,-41,0,0,1,0.0,NP
5,-41,0,1,0,0.0,NP
5,-41,0,1,1,0.0,NP
5,-41,1,0,0,0.0,NP
5,-41,1,0,1,0.0,NP
5,-41,1,1,0,0.0,NP
5,-41,1,1,1,0.0,NP
5,-40,0,0,0,0.0,NP
